sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
10220,00-0038394,Will Mallory,sleeper_id_to_canonical,TE,IND,IND,False,698.5,adp_ppr,,51.35754391778244,3.0210319951636726,31.652025987662043,40.247382930309925,50.6748079861668,61.58534508739059,71.86588340214298,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.46220833978055,""receptions"":1.1527212552776878,""receiving_yards"":13.706208423240344,""receiving_tds"":0.07572547263346592,""fumbles_lost"":0.005936195271856947,""rushing_yards"":0.18298629674458664,""rushing_tds"":0.005035056020512469,""rushing_2pt_conversions"":0.0003888565515211933,""receiving_2pt_conversions"":0.0029613867021465643}",,,"{""target_share_prior4"":-0.737421367188154,""prev_fantasy_ppg"":-0.4487605722396022,""prev__receptions"":-0.25041482889867056,""prev__receiving_yards"":-0.23479090228178545,""receiving_competitor_count"":-0.1323969271798852,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""opportunity_xfp_realized_prior4"":-0.04848588299357305}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,51.35754391778244,3.0210319951636726,1.0,,"{""target_share_prior4"":-0.737421367188154,""prev_fantasy_ppg"":-0.4487605722396022,""prev__receptions"":-0.25041482889867056,""prev__receiving_yards"":-0.23479090228178545,""receiving_competitor_count"":-0.1323969271798852,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""opportunity_xfp_realized_prior4"":-0.04848588299357305}",45,298.0,72.0,True,226.0,51.35754391778244,17.963388480087303,51.35754391778244,,,59.0,239.0,False,31.652025987662043,40.247382930309925,50.6748079861668,61.58534508739059,71.86588340214298,"FIE diagnostic is near market; main model signals: recent target share, prior-season fantasy production, prior reception volume.",Validated preseason model
10221,00-0038647,Ronnie Bell,sleeper_id_to_canonical,WR,NO,NO,False,686.6,adp_ppr,,63.67471465124756,3.745571450073386,39.22026669301426,50.00331681933961,62.76296770804334,75.93688651870929,89.39293733321293,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.3628214427640124,""receptions"":1.2929481127279825,""receiving_yards"":14.799249844906953,""receiving_tds"":0.16127368809813347,""fumbles_lost"":0.007974353513051853,""rushing_yards"":0.020074567214050404,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.009498737285303198}",,,"{""prev__receiving_yards"":-1.0965223919386926,""prev_fantasy_ppg"":-0.872157276239751,""target_share_prior4"":-0.6090722891558018,""prev__receptions"":-0.5595718674807242,""prev__receiving_tds"":0.1847278952574928,""receiving_competitor_count"":-0.08238296460384008,""prev__rushing_yards"":-0.04723585298554854,""pfr_receiving_drop_pct_prior4"":-0.043106000834084224}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,63.67471465124756,3.745571450073386,1.0,,"{""prev__receiving_yards"":-1.0965223919386926,""prev_fantasy_ppg"":-0.872157276239751,""target_share_prior4"":-0.6090722891558018,""prev__receptions"":-0.5595718674807242,""prev__receiving_tds"":0.1847278952574928,""receiving_competitor_count"":-0.08238296460384008,""prev__rushing_yards"":-0.04723585298554854,""pfr_receiving_drop_pct_prior4"":-0.043106000834084224}",45,571.0,140.0,True,431.0,63.67471465124756,13.355964374631055,63.67471465124756,,,120.0,451.0,False,39.22026669301426,50.00331681933961,62.76296770804334,75.93688651870929,89.39293733321293,"FIE diagnostic is near market; main model signals: prior receiving-yard production, prior-season fantasy production, recent target share.",Validated preseason model
10222,00-0039146,Jayden Reed,sleeper_id_to_canonical,WR,GB,GB,False,112.9,adp_ppr,197.6,146.4753778366319,8.616198696272464,117.65513364921202,130.88851869812663,145.8359751639667,161.22913618360354,176.09632946209436,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.562464491649479,""receptions"":3.2007133683449833,""receiving_yards"":37.8916624262493,""receiving_tds"":0.21351046029584547,""fumbles_lost"":0.016275267907759978,""rushing_yards"":3.0438707566202683,""rushing_tds"":0.008569586976939152,""rushing_2pt_conversions"":2.686497435281555e-07,""receiving_2pt_conversions"":0.011000862259924781}",,,"{""prev_fantasy_ppg"":0.7693026906142676,""prev__receptions"":0.3622656710004347,""prev__receiving_yards"":0.34910003541508217,""target_share_prior4"":0.2240474319936683,""prev__rushing_yards"":0.2032531200985251,""xfp_residual_prior4"":-0.0834294480650608,""red_zone_target_share_prior4"":-0.06916084665668684,""receiving_competitor_count"":-0.04117064695427111}",validated_candidate,VALIDATED_POSITION_SHADOW,True,146.4753778366319,8.616198696272464,1.0,,"{""prev_fantasy_ppg"":0.7693026906142676,""prev__receptions"":0.3622656710004347,""prev__receiving_yards"":0.34910003541508217,""target_share_prior4"":0.2240474319936683,""prev__rushing_yards"":0.2032531200985251,""xfp_residual_prior4"":-0.0834294480650608,""red_zone_target_share_prior4"":-0.06916084665668684,""receiving_competitor_count"":-0.04117064695427111}",91,45.0,50.0,True,-5.0,146.4753778366319,13.355964374631055,133.11941346200086,-64.48058653799916,-32.631875778339655,51.0,-6.0,True,104.29916927458098,117.5325543234956,132.4800107893357,147.8731718089725,162.74036508746332,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior reception volume, prior receiving-yard production.",Validated preseason model
10223,00-0038396,Eric Gray,sleeper_id_to_canonical,RB,NYG,NYG,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_MARKET_COMPARISON,False,13.773040359710006,0.8101788446888238,1.0,,"{""prev_fantasy_ppg"":-2.5693822302294524,""prev__rushing_yards"":-1.056792824090607,""carry_share_prior4"":-0.8306116831871421,""prev__receptions"":-0.6253006339241413,""backfield_competitor_count"":-0.5027361459602626,""prev__receiving_yards"":-0.4332126145315298,""prev__rushing_tds"":-0.15046629375028114,""target_share_prior4"":-0.1264104184216791}",45,,,False,,,27.24288485319462,13.773040359710006,,,123.0,,False,,,,,,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
10224,00-0038643,Brayden Willis,sleeper_id_to_canonical,TE,SF,SF,False,,adp_ppr,,10.271553664536006,0.6042090390903533,-5.582616282989957,0.8648848829014568,9.194548283775738,18.49858688007339,27.4641347671433,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.41732336585610963,""receptions"":0.2245498978294422,""receiving_yards"":1.989533999333934,""receiving_tds"":0.030980126045723748,""fumbles_lost"":0.008613565284261883,""rushing_yards"":0.0,""rushing_tds"":0.0007520364254465544,""rushing_2pt_conversions"":0.0006030743441729674,""receiving_2pt_conversions"":0.0031668741903368536}",,,"{""target_share_prior4"":-1.2948782094996159,""prev__receiving_yards"":-0.9462246731398795,""prev_fantasy_ppg"":-0.8983102670128401,""offense_snap_share_prior4"":-0.5248987420195237,""prev__receptions"":-0.4920074016273608,""opportunity_xfp_realized_prior4"":-0.31886879124841444,""receiving_competitor_count"":0.19844250748209108,""prev__receiving_tds"":-0.09518898983127697}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,10.271553664536006,0.6042090390903533,1.0,,"{""target_share_prior4"":-1.2948782094996159,""prev__receiving_yards"":-0.9462246731398795,""prev_fantasy_ppg"":-0.8983102670128401,""offense_snap_share_prior4"":-0.5248987420195237,""prev__receptions"":-0.4920074016273608,""opportunity_xfp_realized_prior4"":-0.31886879124841444,""receiving_competitor_count"":0.19844250748209108,""prev__receiving_tds"":-0.09518898983127697}",45,,136.0,True,,10.271553664536006,17.963388480087303,10.271553664536006,,,126.0,,False,-5.582616282989957,0.8648848829014568,9.194548283775738,18.49858688007339,27.4641347671433,"FIE diagnostic is near market; main model signals: recent target share, prior receiving-yard production, prior-season fantasy production.",Validated preseason model
10225,00-0039062,Jonathan Mingo,sleeper_id_to_canonical,WR,DAL,DAL,False,699.9,adp_ppr,,31.79944821780269,1.8705557775178057,10.226182374706069,19.45977646686126,30.537957457554477,42.760882805459744,54.73517806947838,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.2801469795476441,""receptions"":0.7094208746943846,""receiving_yards"":10.045872071803686,""receiving_tds"":0.021895532725893417,""fumbles_lost"":0.008618077304280712,""rushing_yards"":0.27714896651907306,""rushing_tds"":0.0019152955098831097,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.0016019920925235739}",,,"{""prev_fantasy_ppg"":-2.477541199866209,""prev__receiving_yards"":-1.4107881370156004,""prev__receptions"":-0.8229540213324837,""target_share_prior4"":-0.6047647782293921,""pfr_receiving_drop_pct_prior4"":0.3922207337979689,""offense_snap_share_prior4"":0.1858254573740232,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.12896700903126818}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,31.79944821780269,1.8705557775178057,1.0,,"{""prev_fantasy_ppg"":-2.477541199866209,""prev__receiving_yards"":-1.4107881370156004,""prev__receptions"":-0.8229540213324837,""target_share_prior4"":-0.6047647782293921,""pfr_receiving_drop_pct_prior4"":0.3922207337979689,""offense_snap_share_prior4"":0.1858254573740232,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.12896700903126818}",45,634.0,190.0,True,444.0,31.79944821780269,13.355964374631055,31.79944821780269,,,181.0,453.0,False,10.226182374706069,19.45977646686126,30.537957457554477,42.760882805459744,54.73517806947838,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
10226,00-0038619,Andrei Iosivas,sleeper_id_to_canonical,WR,CIN,CIN,False,,adp_ppr,91.3,95.58223566278564,5.622484450752097,69.10349124232769,80.93717312142687,94.69274653949074,109.20468269295404,123.61742641809236,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.3742933177316665,""receptions"":1.9900349870181389,""receiving_yards"":26.3366966561367,""receiving_tds"":0.15945075094558933,""fumbles_lost"":0.014642838610474251,""rushing_yards"":0.4300891117932205,""rushing_tds"":0.00021164168857205353,""rushing_2pt_conversions"":9.62391049261084e-05,""receiving_2pt_conversions"":0.013444865073546839}",,,"{""prev_fantasy_ppg"":-0.5679159783539878,""target_share_prior4"":-0.30673580684317014,""prev__receiving_yards"":-0.2504223090393261,""prev__receptions"":-0.16449863670308454,""opportunity_change_score_prior1"":0.10035405281480977,""pfr_receiving_drop_pct_prior4"":0.07763467529354914,""offense_snap_share_prior4"":-0.07207602978635483,""opportunity_xfp_realized_prior4"":-0.05704891859569111}",validated_candidate,VALIDATED_POSITION_SHADOW,True,95.58223566278564,5.622484450752097,1.0,,"{""prev_fantasy_ppg"":-0.5679159783539878,""target_share_prior4"":-0.30673580684317014,""prev__receiving_yards"":-0.2504223090393261,""prev__receptions"":-0.16449863670308454,""opportunity_change_score_prior1"":0.10035405281480977,""pfr_receiving_drop_pct_prior4"":0.07763467529354914,""offense_snap_share_prior4"":-0.07207602978635483,""opportunity_xfp_realized_prior4"":-0.05704891859569111}",93,,90.0,True,,95.58223566278564,13.355964374631055,82.22627128815459,-9.07372871184542,-9.938366606621488,93.0,,True,55.74752686769664,67.58120874679581,81.33678216485968,95.84871831832298,110.2614620434613,"FIE diagnostic is lower; main model signals: prior-season fantasy production, recent target share, prior receiving-yard production.",Validated preseason model
10227,00-0039050,Payne Durham,sleeper_id_to_canonical,TE,TB,TB,False,564.0,adp_ppr,8.100000000000001,0.6055634707459532,0.0356213806321148,-14.224206627635796,-8.19546363966682,-0.6321059842747054,8.100712209646499,17.102981032812533,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.08879966862782837,""receptions"":0.035621380632114896,""receiving_yards"":0.0,""receiving_tds"":0.0,""fumbles_lost"":0.0,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.0}",,,"{""target_share_prior4"":-1.0881980293131401,""pfr_receiving_drop_pct_prior4"":-0.929374008774243,""prev__receiving_yards"":-0.8850858334567621,""prev_fantasy_ppg"":-0.8529230382136189,""prev__receptions"":-0.4618083300362745,""receiving_competitor_count"":-0.29781664451087336,""opportunity_xfp_realized_prior4"":-0.2602637707652348,""offense_snap_share_prior4"":-0.19369660491680174}",validated_candidate,VALIDATED_POSITION_SHADOW,True,0.6055634707459532,0.0356213806321148,1.0,,"{""target_share_prior4"":-1.0881980293131401,""pfr_receiving_drop_pct_prior4"":-0.929374008774243,""prev__receiving_yards"":-0.8850858334567621,""prev_fantasy_ppg"":-0.8529230382136189,""prev__receptions"":-0.4618083300362745,""receiving_competitor_count"":-0.29781664451087336,""opportunity_xfp_realized_prior4"":-0.2602637707652348,""offense_snap_share_prior4"":-0.19369660491680174}",92,141.0,155.0,True,-14.0,0.6055634707459532,17.963388480087303,-17.35782500934135,-25.457825009341352,-314.29413591779445,155.0,-14.0,True,-32.1875951077231,-26.158852119754123,-18.59549446436201,-9.862676270440804,-0.8604074472747705,"FIE diagnostic is lower; main model signals: recent target share, recent drop rate, prior receiving-yard production.",Validated preseason model
10228,00-0038576,Charlie Jones,sleeper_id_to_canonical,WR,CIN,CIN,False,,adp_ppr,,13.590432909142026,0.7994372299495309,-5.962622060670512,2.15319360227214,12.074113874655836,23.44962999780742,35.13096831047672,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.51097835960887,""receptions"":0.32563635444482014,""receiving_yards"":3.143352394528592,""receiving_tds"":0.014022125266961652,""fumbles_lost"":0.0024903787741279906,""rushing_yards"":0.5246853606785272,""rushing_tds"":0.004606065974180418,""rushing_2pt_conversions"":0.00010435504270122153,""receiving_2pt_conversions"":0.0}",,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.7232669728423621,""offense_snap_share_prior4"":0.25321680075261443,""opportunity_xfp_realized_prior4"":-0.1597890477893727,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,13.590432909142026,0.7994372299495309,1.0,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.7232669728423621,""offense_snap_share_prior4"":0.25321680075261443,""opportunity_xfp_realized_prior4"":-0.1597890477893727,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",45,,238.0,True,,13.590432909142026,13.355964374631055,13.590432909142026,,,229.0,,False,-5.962622060670512,2.15319360227214,12.074113874655836,23.44962999780742,35.13096831047672,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
10229,00-0039067,Rashee Rice,sleeper_id_to_canonical,WR,KC,KC,False,28.7,adp_ppr,229.3,264.5543924314271,15.562023084201597,232.2851160242448,247.58349688259727,264.54982537038404,281.1433946079218,296.14941487685473,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":8.75239096744175,""receptions"":5.770029999271697,""receiving_yards"":66.7900673046288,""receiving_tds"":0.4483001683623621,""fumbles_lost"":0.02845757108566948,""rushing_yards"":2.1321129664297094,""rushing_tds"":0.04107036777628377,""rushing_2pt_conversions"":0.00021150217938719582,""receiving_2pt_conversions"":0.010021989402368661}",,,"{""prev_fantasy_ppg"":4.038694108111971,""prev__receiving_yards"":1.7983486059812828,""prev__receptions"":1.2923339017894613,""target_share_prior4"":0.8108892426316318,""prev__receiving_tds"":0.26401617432446245,""opportunity_xfp_realized_prior4"":0.2606081391620925,""red_zone_target_share_prior4"":0.14857223371188075,""prev__rushing_tds"":0.1397228208937046}",validated_candidate,VALIDATED_POSITION_SHADOW,True,264.5543924314271,15.562023084201597,1.0,,"{""prev_fantasy_ppg"":4.038694108111971,""prev__receiving_yards"":1.7983486059812828,""prev__receptions"":1.2923339017894613,""target_share_prior4"":0.8108892426316318,""prev__receiving_tds"":0.26401617432446245,""opportunity_xfp_realized_prior4"":0.2606081391620925,""red_zone_target_share_prior4"":0.14857223371188075,""prev__rushing_tds"":0.1397228208937046}",92,12.0,5.0,True,7.0,264.5543924314271,13.355964374631055,251.19842805679605,21.898428056796035,9.550121263321428,5.0,7.0,True,218.9291516496137,234.2275325079662,251.19386099575297,267.7874302332907,282.79345050222366,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
10230,,Jalen,unmatched,WR,,,False,687.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,578.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
10231,00-0039041,Elijah Higgins,sleeper_id_to_canonical,TE,ARI,ARI,False,,adp_ppr,41.900000000000006,70.68563902265859,4.157978766038741,49.28582543160291,58.780688993751255,70.00817223222487,81.98961785102048,92.88296410463047,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.2650764277180704,""receptions"":1.6874745254344223,""receiving_yards"":17.49948890646683,""receiving_tds"":0.12234482468385344,""fumbles_lost"":0.013701630504019145,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.00074081745619035,""receiving_2pt_conversions"":0.00620401397508622}",,,"{""opportunity_change_score_prior1"":-0.5666614376943974,""prev_fantasy_ppg"":-0.30738634696023553,""receiving_competitor_count"":0.19844250748209108,""prev__receiving_yards"":-0.15893950759470915,""offense_snap_share_prior4"":0.14551848711582477,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""prev__receptions"":-0.06566756740026045}",validated_candidate,VALIDATED_POSITION_SHADOW,True,70.68563902265859,4.157978766038741,1.0,,"{""opportunity_change_score_prior1"":-0.5666614376943974,""prev_fantasy_ppg"":-0.30738634696023553,""receiving_competitor_count"":0.19844250748209108,""prev__receiving_yards"":-0.15893950759470915,""offense_snap_share_prior4"":0.14551848711582477,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""prev__receptions"":-0.06566756740026045}",94,,48.0,True,,70.68563902265859,17.963388480087303,52.72225054257129,10.822250542571282,25.828760244800197,58.0,,True,31.32243695151561,40.81730051366395,52.04478375213756,64.02622937093318,74.91957562454319,"FIE diagnostic is higher; main model signals: recent role-change signal, prior-season fantasy production, number of receiving competitors.",Validated preseason model
10232,00-0038559,Michael Wilson,sleeper_id_to_canonical,WR,ARI,ARI,False,83.0,adp_ppr,166.0,193.5917269785685,11.387748645798146,162.6102385583656,176.8005188233464,193.1314943314332,209.8547208136899,224.4925455825799,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.606947355208778,""receptions"":4.0918791770739595,""receiving_yards"":52.838497847525616,""receiving_tds"":0.32131461469871075,""fumbles_lost"":0.016231988642685987,""rushing_yards"":0.44299545966252774,""rushing_tds"":0.0062918032140478345,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.017272803907096006}",,,"{""prev_fantasy_ppg"":1.9513236363643505,""prev__receiving_yards"":1.2085670776073127,""target_share_prior4"":0.7355843312779689,""prev__receptions"":0.6217745578837862,""opportunity_xfp_realized_prior4"":0.2463716279191982,""offense_snap_share_prior4"":-0.15113125951893303,""xfp_residual_prior4"":-0.13383182078500738,""prev__receiving_tds"":0.12875969826904363}",validated_candidate,VALIDATED_POSITION_SHADOW,True,193.5917269785685,11.387748645798146,1.0,,"{""prev_fantasy_ppg"":1.9513236363643505,""prev__receiving_yards"":1.2085670776073127,""target_share_prior4"":0.7355843312779689,""prev__receptions"":0.6217745578837862,""opportunity_xfp_realized_prior4"":0.2463716279191982,""offense_snap_share_prior4"":-0.15113125951893303,""xfp_residual_prior4"":-0.13383182078500738,""prev__receiving_tds"":0.12875969826904363}",94,36.0,20.0,True,16.0,193.5917269785685,13.355964374631055,180.23576260393745,14.235762603937417,8.575760604781577,21.0,15.0,True,149.25427418373454,163.44455444871534,179.7755299568021,196.49875643905884,211.13658120794884,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share.",Validated preseason model
10233,00-0038637,Max Duggan,unmatched,QB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10234,00-0038573,Derius Davis,sleeper_id_to_canonical,WR,LAC,LAC,False,,adp_ppr,-0.8999999999999999,17.77874988038896,1.0458088164934682,-2.343363632098651,6.129926306922794,16.263471222163925,27.985390307509345,39.68805771966046,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.6564163662281722,""receptions"":0.4258220835282965,""receiving_yards"":4.224499324516417,""receiving_tds"":0.015198159682071014,""fumbles_lost"":0.0031489138990635898,""rushing_yards"":0.7587370938760551,""rushing_tds"":0.005984458899735424,""rushing_2pt_conversions"":4.761384812787447e-06,""receiving_2pt_conversions"":0.0004278423317937123}",,,"{""prev_fantasy_ppg"":-2.6152860921896237,""prev__receiving_yards"":-1.6085777667842835,""prev__receptions"":-0.8289399793745694,""target_share_prior4"":-0.6600357417638398,""offense_snap_share_prior4"":0.2609927249886057,""opportunity_xfp_realized_prior4"":-0.14951503487000456,""prev__receiving_tds"":-0.13242522101038565,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",validated_candidate,VALIDATED_POSITION_SHADOW,True,17.77874988038896,1.0458088164934682,1.0,,"{""prev_fantasy_ppg"":-2.6152860921896237,""prev__receiving_yards"":-1.6085777667842835,""prev__receptions"":-0.8289399793745694,""target_share_prior4"":-0.6600357417638398,""offense_snap_share_prior4"":0.2609927249886057,""opportunity_xfp_realized_prior4"":-0.14951503487000456,""prev__receiving_tds"":-0.13242522101038565,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",92,,225.0,True,,17.77874988038896,13.355964374631055,4.422785505757904,5.3227855057579045,591.4206117508784,249.0,,True,-15.699328006729708,-7.226038067708263,2.9075068475328685,14.629425932878288,26.332093345029406,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
10235,00-0039021,Roschon Johnson,sleeper_id_to_canonical,RB,CHI,CHI,False,,adp_ppr,7.6,7.6,0.4470588235294118,-11.02784744893981,-3.60515090158799,6.1593574584277135,17.214871654633548,27.6843399514884,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,8.525660326691916,0.5015094309818774,1.0,,"{""prev_fantasy_ppg"":-2.4762605961857864,""prev__rushing_yards"":-0.9654411108780749,""carry_share_prior4"":-0.8522970996088914,""opportunity_xfp_realized_prior4"":-0.7966989104613271,""prev__receptions"":-0.6253006339241413,""backfield_competitor_count"":-0.5027361459602626,""offense_snap_share_prior4"":0.45107800811013815,""prev__receiving_yards"":-0.4332126145315298}",71,,110.0,False,,,27.24288485319462,-18.717224526502704,-26.317224526502702,-346.27927008556185,156.0,,True,-37.34507197544252,-29.922375428090696,-20.157867068074992,-9.102352871869158,1.3671154249856912,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
10236,00-0038933,Dalton Kincaid,sleeper_id_to_canonical,TE,BUF,BUF,False,87.4,adp_ppr,163.60000000000002,129.30451996257145,7.606148233092439,105.6516176058196,116.48244037769147,128.80886634267392,141.74252771395857,153.38398011379945,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.7759960728045416,""receptions"":2.7696009669985986,""receiving_yards"":33.75840807176308,""receiving_tds"":0.22437494457696674,""fumbles_lost"":0.021151690136529278,""rushing_yards"":0.23055788345547326,""rushing_tds"":0.017524269984902384,""rushing_2pt_conversions"":0.00013390585979588756,""receiving_2pt_conversions"":0.014145475877118051}",,,"{""prev__receiving_yards"":1.1695497183183068,""prev_fantasy_ppg"":0.9186197493623303,""prev__receptions"":0.29316845974088235,""target_share_prior4"":0.2790013212651089,""opportunity_change_score_prior1"":0.22316785332337075,""offense_snap_share_prior4"":-0.188354634963532,""prev__receiving_tds"":0.1568594626312877,""red_zone_target_share_prior4"":-0.10655908412245056}",validated_candidate,VALIDATED_POSITION_SHADOW,True,129.30451996257145,7.606148233092439,1.0,,"{""prev__receiving_yards"":1.1695497183183068,""prev_fantasy_ppg"":0.9186197493623303,""prev__receptions"":0.29316845974088235,""target_share_prior4"":0.2790013212651089,""opportunity_change_score_prior1"":0.22316785332337075,""offense_snap_share_prior4"":-0.188354634963532,""prev__receiving_tds"":0.1568594626312877,""red_zone_target_share_prior4"":-0.10655908412245056}",93,9.0,23.0,True,-14.0,129.30451996257145,17.963388480087303,111.34113148248414,-52.25886851751588,-31.943073665963244,24.0,-15.0,True,87.6882291257323,98.51905189760416,110.84547786258662,123.77913923387126,135.42059163371215,"FIE diagnostic is lower; main model signals: prior receiving-yard production, prior-season fantasy production, prior reception volume.",Validated preseason model
1029,00-0029567,Nick Foles,unmatched,QB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
1034,00-0029239,Brandon Bolden,unmatched,RB,,,False,634.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,228.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
